,Timestamp,FRUITS_VEGGIES,DAILY_STRESS,CORE_CIRCLE,SOCIAL_NETWORK,BMI_RANGE,DAILY_STEPS,SLEEP_HOURS,SUFFICIENT_INCOME,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
13829,9/16/20 14:59,3,1,7,10,2,8,6,2,2,7,51 or more,Male,660.9
13830,9/16/20 17:02,5,2,5,4,1,5,8,2,2,10,51 or more,Male,686.2
13831,9/16/20 17:58,3,4,9,10,2,6,6,2,8,7,36 to 50,Male,716.6
13832,9/16/20 18:39,1,4,6,10,1,10,7,2,2,6,21 to 35,Female,685.3
13833,9/16/20 22:12,3,3,10,4,2,4,8,2,2,7,51 or more,Female,697.9
13834,9/17/20 2:52,3,3,3,7,2,5,8,2,8,5,51 or more,Female,720.2
13835,9/17/20 3:43,2,1,5,4,2,1,6,1,6,2,36 to 50,Female,586.4
13836,9/17/20 4:12,3,5,3,10,2,8,6,2,1,1,21 to 35,Male,640.5
13837,9/17/20 4:34,5,3,5,2,1,6,7,2,8,5,21 to 35,Female,693.0
13838,9/17/20 5:21,2,3,7,9,1,5,8,2,7,6,21 to 35,Female,696.4
13839,9/17/20 6:02,4,4,3,6,2,1,6,1,1,0,36 to 50,Female,608.5
13840,9/17/20 6:15,1,2,10,10,2,3,8,2,5,10,21 to 35,Female,670.5
13841,9/17/20 6:25,4,4,5,5,1,6,7,2,3,9,51 or more,Female,718.5
13842,9/17/20 6:34,3,1,10,10,2,4,5,2,1,10,36 to 50,Female,644.6
13843,9/17/20 6:49,4,2,6,10,1,3,8,1,1,4,21 to 35,Female,655.2
13844,9/17/20 6:52,5,1,7,6,1,5,9,2,8,1,21 to 35,Female,698.3
13845,9/17/20 7:01,2,3,6,10,1,2,7,2,3,10,21 to 35,Female,678.6
13846,9/17/20 7:29,2,4,2,4,2,8,6,2,0,0,36 to 50,Female,638.8
13847,9/17/20 7:38,0,5,5,10,2,3,5,2,0,2,36 to 50,Female,598.5
13848,9/17/20 7:55,3,4,5,10,2,6,7,1,8,5,21 to 35,Female,662.4
13849,9/17/20 8:53,2,0,8,7,1,10,8,2,9,9,21 to 35,Male,716.1
13850,9/17/20 9:15,3,5,10,6,1,5,5,1,6,5,51 or more,Female,660.1
13851,9/17/20 9:32,4,1,10,4,1,6,8,2,2,3,51 or more,Female,701.7
13852,9/17/20 9:46,4,2,5,5,1,10,9,2,2,3,21 to 35,Female,661.9
13853,9/17/20 10:31,5,3,8,8,2,7,7,2,7,7,21 to 35,Female,708.5
13854,9/17/20 10:32,4,2,10,10,1,5,8,2,5,6,36 to 50,Female,708.3
13855,9/17/20 10:58,2,2,9,5,2,5,8,2,5,5,51 or more,Female,672.6
13856,9/17/20 11:45,2,4,6,9,1,8,4,2,9,4,51 or more,Female,723.4
13857,9/17/20 12:50,1,5,5,2,1,2,10,1,0,10,21 to 35,Female,563.6
13858,9/17/20 14:47,1,3,5,10,2,6,5,2,10,3,21 to 35,Male,651.8
13859,9/17/20 14:52,2,3,5,6,1,8,8,2,3,8,21 to 35,Male,680.0
13860,9/17/20 14:57,4,2,10,10,2,7,8,2,8,6,51 or more,Male,749.5
13861,9/17/20 15:21,2,3,10,5,2,3,8,1,6,7,21 to 35,Male,651.8
13862,9/17/20 19:20,1,5,4,4,1,5,9,2,1,5,21 to 35,Female,608.2
13863,9/18/20 2:04,5,1,6,6,1,9,6,2,10,10,51 or more,Female,771.6
13864,9/18/20 2:55,2,1,5,6,1,5,7,1,3,7,21 to 35,Female,643.5
13865,9/18/20 4:00,4,4,5,7,1,5,7,2,4,6,51 or more,Female,687.7
13866,9/18/20 4:16,5,3,8,10,2,10,7,2,7,10,51 or more,Female,729.5
13867,9/18/20 4:16,5,1,7,5,1,10,7,2,2,10,36 to 50,Female,717.6
13868,9/18/20 4:19,2,3,10,10,1,8,8,2,1,3,21 to 35,Female,697.0
13869,9/18/20 4:19,3,3,4,5,1,4,7,2,1,2,21 to 35,Male,636.5
13870,9/18/20 4:20,3,4,7,8,1,4,7,2,3,7,21 to 35,Male,673.9
13871,9/18/20 4:20,2,4,9,7,1,2,8,2,2,4,21 to 35,Female,672.0
13872,9/18/20 4:21,5,1,8,8,1,8,8,2,7,5,21 to 35,Male,717.4
13873,9/18/20 4:25,2,0,0,1,2,1,7,1,6,10,21 to 35,Male,610.4
13874,9/18/20 4:30,5,3,8,4,1,4,8,1,2,10,21 to 35,Female,684.3
13875,9/18/20 5:13,4,4,6,10,2,5,8,1,3,4,21 to 35,Female,645.4
13876,9/18/20 5:45,5,5,7,5,1,6,7,2,10,10,21 to 35,Male,721.9
13877,9/18/20 6:16,5,2,3,5,1,8,8,2,3,8,51 or more,Female,666.4
13878,9/18/20 6:31,1,3,10,10,1,5,9,2,5,5,21 to 35,Female,711.9
13879,9/18/20 6:48,3,1,10,10,2,8,7,2,8,10,51 or more,Female,734.2
13880,9/18/20 6:48,4,2,5,5,1,4,7,2,3,10,51 or more,Female,723.2
13881,9/18/20 6:57,4,3,3,5,2,5,8,2,7,3,36 to 50,Female,676.0
13882,9/18/20 7:24,4,3,3,2,1,3,7,2,1,7,36 to 50,Male,626.1
13883,9/18/20 7:59,1,4,5,6,2,2,8,2,6,1,36 to 50,Female,610.8
13884,9/18/20 8:16,5,2,10,2,1,5,6,2,5,10,51 or more,Female,706.2
13885,9/18/20 8:22,1,3,2,10,1,4,7,1,1,8,21 to 35,Female,619.5
13886,9/18/20 8:52,4,2,5,3,1,10,5,2,3,6,36 to 50,Female,701.9
13887,9/18/20 9:34,1,5,8,3,2,7,8,2,0,1,51 or more,Female,615.2
13888,9/18/20 9:38,2,3,5,9,2,5,6,1,4,3,51 or more,Female,650.1
13889,9/18/20 10:20,2,3,9,6,2,7,7,2,4,4,36 to 50,Male,677.9
13890,9/18/20 10:51,1,5,4,3,2,10,6,2,3,5,36 to 50,Male,629.0
13891,9/18/20 11:28,2,1,4,7,2,6,5,1,5,4,36 to 50,Male,662.0
13892,9/18/20 13:35,2,5,2,10,2,5,8,2,8,2,36 to 50,Female,638.6
13893,9/18/20 13:46,3,5,2,10,2,5,8,2,8,8,36 to 50,Female,660.7
13894,9/18/20 17:44,3,3,10,10,2,6,8,2,10,10,36 to 50,Female,703.4
13895,9/18/20 23:46,2,1,10,10,1,10,7,2,10,10,36 to 50,Male,789.0
13896,9/19/20 2:51,3,3,10,10,2,6,9,2,5,9,21 to 35,Female,722.3
13897,9/19/20 3:22,2,4,0,3,2,10,5,1,4,4,21 to 35,Male,598.2
13898,9/19/20 3:30,4,0,3,5,1,10,7,2,8,10,51 or more,Male,755.0
13899,9/19/20 4:14,4,1,5,3,2,9,8,2,4,4,36 to 50,Male,692.1
13900,9/19/20 4:36,1,5,10,10,2,10,5,1,3,0,36 to 50,Female,623.7
13901,9/19/20 5:38,4,3,10,8,2,10,7,2,4,5,36 to 50,Female,721.0
13902,9/19/20 6:53,2,1,10,10,1,1,9,2,7,0,51 or more,Male,751.9
13903,9/19/20 8:16,1,2,7,1,1,5,9,2,4,10,51 or more,Female,649.0
13904,9/19/20 10:02,1,2,3,3,2,10,6,2,1,7,21 to 35,Male,693.6
13905,9/19/20 12:31,4,2,3,6,1,3,8,1,2,6,21 to 35,Male,663.7
13906,9/19/20 13:31,1,5,10,10,1,1,8,1,6,1,36 to 50,Female,622.5
13907,9/19/20 14:22,2,2,7,8,2,4,8,2,8,3,36 to 50,Female,667.3
13908,9/19/20 14:23,1,5,10,10,1,1,7,1,5,4,36 to 50,Female,625.7
13909,9/19/20 14:57,2,4,7,3,1,8,8,2,2,4,21 to 35,Male,673.2
13910,9/19/20 14:57,5,5,3,8,1,8,8,1,3,10,21 to 35,Female,666.4
13911,9/19/20 14:58,4,3,6,4,2,5,6,2,2,9,21 to 35,Female,662.0
13912,9/19/20 15:58,2,2,4,10,2,6,7,2,9,7,21 to 35,Male,677.7
13913,9/19/20 17:20,3,3,10,10,1,10,7,2,10,5,36 to 50,Female,755.0
13914,9/19/20 23:10,2,2,6,8,1,7,6,2,1,7,36 to 50,Male,686.2
13915,9/19/20 23:21,2,1,5,4,1,3,8,1,7,7,36 to 50,Male,692.6
13916,9/20/20 0:26,4,3,5,8,2,10,8,1,8,10,21 to 35,Female,648.1
13917,9/20/20 2:42,3,4,6,10,1,7,8,2,5,9,36 to 50,Female,735.9
13918,9/20/20 4:45,5,5,1,10,2,10,7,2,2,1,36 to 50,Male,654.7
13919,9/20/20 7:01,3,3,4,6,1,4,7,2,4,9,21 to 35,Female,694.3
13920,9/20/20 7:03,3,3,3,10,2,6,6,2,4,7,21 to 35,Female,660.5
13921,9/20/20 7:39,5,1,9,3,1,10,6,2,2,1,36 to 50,Male,722.5
13922,9/20/20 8:23,5,3,6,10,2,10,7,2,5,4,21 to 35,Female,673.4
13923,9/20/20 9:34,3,3,8,8,2,9,7,1,2,6,36 to 50,Female,664.7
13924,9/20/20 10:29,3,1,5,4,2,1,8,1,1,7,36 to 50,Female,614.0
13925,9/20/20 11:37,1,4,0,4,1,5,6,2,2,3,51 or more,Female,594.0
13926,9/20/20 12:21,1,4,6,2,2,2,5,2,8,6,36 to 50,Female,627.2
13927,9/20/20 12:49,2,2,10,10,2,10,7,1,7,7,21 to 35,Female,697.2
13928,9/20/20 12:54,3,3,8,5,2,9,6,2,2,10,51 or more,Female,681.5
13929,9/20/20 13:31,5,2,5,8,1,5,8,2,1,3,21 to 35,Female,681.1
13930,9/20/20 14:57,2,2,10,10,1,2,7,1,5,10,21 to 35,Female,695.6
13931,9/20/20 17:24,2,4,3,10,1,8,6,2,6,7,51 or more,Male,708.5
13932,9/20/20 19:32,4,2,10,10,2,3,9,2,4,7,36 to 50,Female,720.0
13933,9/21/20 0:26,4,3,6,10,2,4,8,2,2,5,36 to 50,Male,652.0
13934,9/21/20 1:56,2,2,10,10,2,5,6,2,5,10,36 to 50,Female,740.2
13935,9/21/20 3:28,2,3,10,4,1,5,10,2,3,8,36 to 50,Female,688.3
13936,9/21/20 3:43,2,2,3,6,1,3,8,2,2,3,36 to 50,Female,672.2
13937,9/21/20 3:56,2,2,5,4,2,9,7,2,1,7,21 to 35,Male,656.2
13938,9/21/20 5:06,1,5,4,4,2,5,6,2,3,4,36 to 50,Female,624.6
13939,9/21/20 6:34,4,1,7,7,2,10,8,2,8,8,51 or more,Male,733.1
13940,9/21/20 8:05,2,3,8,7,2,5,6,2,2,5,51 or more,Male,651.8
13941,9/21/20 9:03,1,3,5,10,2,6,7,2,6,7,51 or more,Female,659.0
13942,9/21/20 9:28,4,2,5,7,2,6,8,2,4,5,51 or more,Female,689.8
13943,9/21/20 9:29,4,0,7,7,2,8,8,2,8,8,36 to 50,Male,729.3
13944,9/21/20 10:22,2,4,4,3,1,5,9,2,1,2,36 to 50,Female,652.4
13945,9/21/20 11:33,1,2,8,5,1,6,6,2,8,7,21 to 35,Female,708.1
13946,9/21/20 13:09,2,5,1,4,2,3,7,1,10,2,21 to 35,Male,561.5
13947,9/21/20 14:16,2,3,6,10,2,10,7,2,8,10,21 to 35,Female,670.0
13948,9/21/20 16:24,3,2,6,6,2,3,8,2,5,10,21 to 35,Female,660.3
13949,9/21/20 17:05,3,2,7,10,1,5,7,2,1,7,21 to 35,Male,674.1
13950,9/21/20 18:25,4,5,1,10,1,9,6,1,0,1,21 to 35,Female,630.5
13951,9/21/20 18:57,5,2,5,2,1,5,7,1,1,7,21 to 35,Male,689.4
13952,9/21/20 20:40,2,3,4,5,2,5,7,2,1,7,36 to 50,Female,607.8
13953,9/21/20 21:27,5,4,10,4,1,6,7,2,0,10,51 or more,Female,652.2
13954,9/22/20 4:03,3,3,6,6,2,1,6,1,5,6,36 to 50,Male,628.9
13955,9/22/20 5:31,2,5,5,10,2,5,5,2,3,4,36 to 50,Male,695.8
13956,9/22/20 6:00,2,5,4,10,2,5,5,2,3,3,36 to 50,Male,692.4
13957,9/22/20 6:05,3,3,10,9,2,8,7,2,8,6,21 to 35,Female,708.7
13958,9/22/20 6:27,1,2,7,7,2,2,7,1,3,6,21 to 35,Female,637.8
13959,9/22/20 7:58,3,5,10,10,1,5,5,1,2,10,36 to 50,Male,648.2
13960,9/22/20 8:27,3,3,4,10,2,8,7,1,2,10,51 or more,Female,649.2
13961,9/22/20 8:48,0,3,5,5,2,6,7,1,6,8,21 to 35,Female,614.8
13962,9/22/20 9:47,4,3,2,1,1,4,7,2,5,7,36 to 50,Male,665.4
13963,9/22/20 10:08,2,1,10,10,2,10,9,2,4,9,36 to 50,Female,714.6
13964,9/22/20 10:38,2,3,7,2,2,3,8,1,1,9,Less than 20,Female,639.9
13965,9/22/20 11:09,3,4,7,10,2,9,8,2,4,5,21 to 35,Female,675.1
13966,9/22/20 11:30,4,5,2,4,2,6,6,2,1,5,51 or more,Female,619.7
13967,9/22/20 12:04,1,3,0,5,2,6,6,1,0,2,36 to 50,Female,572.1
13968,9/22/20 13:21,0,1,3,8,2,1,9,2,2,4,36 to 50,Female,634.6
13969,9/22/20 14:22,2,2,1,1,2,8,9,1,1,8,21 to 35,Male,605.4
13970,9/22/20 16:23,3,0,3,2,1,5,9,1,10,6,Less than 20,Male,638.8
13971,9/22/20 22:35,1,4,3,5,2,1,7,1,3,5,21 to 35,Female,581.5
13972,9/22/20 23:23,1,3,2,9,1,7,8,2,2,5,21 to 35,Female,647.5
13973,9/23/20 0:23,3,3,10,6,1,10,7,2,4,7,36 to 50,Female,710.8
13974,9/23/20 4:01,2,5,4,7,2,2,8,1,1,9,36 to 50,Female,607.4
13975,9/23/20 5:39,1,4,4,9,2,5,7,2,2,7,51 or more,Female,662.2
13976,9/23/20 6:47,1,2,6,8,1,1,6,1,8,5,21 to 35,Female,652.7
13977,9/23/20 7:12,4,5,4,10,2,5,8,2,3,5,36 to 50,Female,670.9
13978,9/23/20 7:21,2,3,6,2,2,1,8,1,1,0,21 to 35,Female,583.4
13979,9/23/20 8:25,4,4,5,5,2,3,5,2,6,6,51 or more,Male,654.6
13980,9/23/20 8:47,4,3,10,10,2,9,8,2,4,6,21 to 35,Female,687.0
13981,9/23/20 9:18,4,2,10,6,2,10,7,2,5,6,21 to 35,Female,678.5
13982,9/23/20 10:23,4,3,10,10,1,6,8,2,8,4,21 to 35,Male,730.6
13983,9/23/20 12:39,5,5,2,10,1,10,7,2,4,9,21 to 35,Male,707.4
13984,9/23/20 12:53,2,5,2,10,1,7,6,2,5,6,51 or more,Male,674.3
13985,9/23/20 13:55,4,4,3,2,1,5,7,2,3,7,21 to 35,Female,665.6
13986,9/23/20 14:38,4,3,10,3,2,2,8,1,3,5,21 to 35,Female,641.4
13987,9/23/20 14:54,5,2,8,7,1,6,8,2,3,10,Less than 20,Female,711.9
13988,9/23/20 14:55,5,3,10,5,1,10,7,2,8,8,51 or more,Female,763.5
13989,9/23/20 15:28,5,3,8,10,1,10,8,2,6,7,Less than 20,Female,733.1
13990,9/23/20 16:29,3,4,5,2,1,10,8,1,1,2,Less than 20,Female,671.9
13991,9/23/20 16:47,2,5,0,2,1,2,5,2,3,10,21 to 35,Male,618.7
13992,9/23/20 16:57,1,3,1,2,1,1,7,1,2,5,21 to 35,Female,593.4
13993,9/23/20 18:52,3,1,7,4,1,3,8,2,5,4,36 to 50,Female,685.8
13994,9/23/20 20:45,5,2,8,10,1,10,7,2,2,10,51 or more,Female,715.9
13995,9/23/20 20:49,5,2,8,10,1,10,7,2,2,10,51 or more,Female,721.0
13996,9/23/20 22:07,5,5,4,10,2,1,7,2,0,1,51 or more,Female,649.5
13997,9/23/20 22:38,4,2,2,10,1,7,7,2,2,8,51 or more,Male,654.1
13998,9/23/20 23:02,5,1,10,4,1,1,7,2,10,2,21 to 35,Male,717.5
13999,9/23/20 23:10,5,1,10,7,1,1,7,2,10,1,21 to 35,Male,712.4
14000,9/24/20 1:19,3,3,7,10,1,6,8,2,0,9,21 to 35,Female,703.4
14001,9/24/20 1:44,3,3,10,10,2,10,5,2,8,7,36 to 50,Female,698.5
14002,9/24/20 2:38,3,4,10,8,1,10,7,2,4,7,Less than 20,Female,702.3
14003,9/24/20 2:41,4,4,9,8,1,10,7,2,4,5,Less than 20,Female,692.1
14004,9/24/20 2:56,5,4,4,10,1,2,7,2,0,0,51 or more,Female,646.3
14005,9/24/20 3:38,1,2,6,5,1,4,8,2,6,5,51 or more,Female,680.9
14006,9/24/20 6:58,4,3,4,10,2,6,7,2,6,7,51 or more,Female,693.0
14007,9/24/20 7:39,2,2,10,10,2,10,8,2,7,10,21 to 35,Female,733.1
14008,9/24/20 7:54,2,3,2,10,2,5,8,2,6,10,21 to 35,Female,694.7
14009,9/24/20 9:27,5,4,2,10,2,5,8,2,7,5,51 or more,Male,659.0
14010,9/24/20 10:28,3,2,0,1,1,1,8,2,0,0,51 or more,Male,563.0
14011,9/24/20 10:31,5,1,8,10,1,10,8,2,10,5,51 or more,Female,780.7
14012,9/24/20 11:23,3,3,5,4,1,10,6,2,5,6,21 to 35,Male,654.5
14013,9/24/20 14:21,1,3,5,8,1,2,6,2,3,4,36 to 50,Female,639.3
14014,9/24/20 15:35,1,5,2,1,1,1,6,2,0,3,51 or more,Female,579.6
14015,9/24/20 15:35,1,4,7,4,1,8,7,1,3,5,36 to 50,Female,649.2
14016,9/24/20 17:20,2,2,5,10,2,8,8,1,10,9,36 to 50,Female,697.0
14017,9/25/20 0:49,2,1,4,3,2,7,8,1,1,3,21 to 35,Female,601.6
14018,9/25/20 3:54,2,2,4,10,2,4,7,2,6,2,21 to 35,Female,656.9
14019,9/25/20 4:36,2,4,4,7,1,6,5,1,3,5,36 to 50,Female,663.7
14020,9/25/20 4:36,3,4,4,8,2,5,8,2,3,6,36 to 50,Female,648.8
14021,9/25/20 4:53,0,5,5,10,2,2,7,1,2,5,51 or more,Female,605.5
14022,9/25/20 5:26,3,5,6,6,1,10,5,2,6,5,21 to 35,Female,696.8
14023,9/25/20 5:39,1,4,7,4,2,1,8,2,1,2,36 to 50,Female,637.8
14024,9/25/20 5:45,0,5,2,10,1,8,5,2,10,7,51 or more,Female,665.8
14025,9/25/20 6:27,5,4,3,6,2,6,7,1,0,5,21 to 35,Male,626.7
14026,9/25/20 6:34,2,1,4,10,2,10,6,2,4,5,21 to 35,Female,664.7
14027,9/25/20 6:44,3,5,10,10,1,5,6,2,1,2,21 to 35,Female,672.2
14028,9/25/20 7:26,3,3,8,10,2,6,6,2,5,5,21 to 35,Female,733.6
14029,9/25/20 8:22,4,5,2,8,1,10,5,1,1,5,51 or more,Male,618.6
14030,9/25/20 8:38,3,2,10,10,1,10,7,2,7,10,21 to 35,Male,768.6
14031,9/25/20 8:57,3,3,5,10,2,10,7,2,1,2,21 to 35,Female,678.5
14032,9/25/20 9:14,3,4,4,5,2,4,6,1,0,3,51 or more,Female,627.8
14033,9/25/20 9:25,1,2,3,6,2,10,7,2,0,4,36 to 50,Female,632.6
14034,9/25/20 10:36,0,3,6,7,1,6,8,2,8,7,51 or more,Male,691.5
14035,9/25/20 12:23,5,2,8,9,2,10,7,2,8,10,51 or more,Female,731.2
14036,9/25/20 12:27,2,3,10,10,1,10,8,2,4,4,51 or more,Female,695.7
14037,9/25/20 17:46,4,5,4,5,1,4,6,2,2,5,21 to 35,Female,643.1
14038,9/25/20 21:11,1,2,5,10,1,9,9,2,1,10,36 to 50,Female,724.6
14039,9/26/20 4:04,4,2,1,2,2,2,7,1,3,5,21 to 35,Female,612.3
14040,9/26/20 4:20,5,2,2,4,1,7,6,2,3,7,Less than 20,Male,655.6
14041,9/26/20 4:22,2,3,3,4,1,2,8,2,3,5,Less than 20,Male,621.0
14042,9/26/20 4:52,1,4,7,3,1,2,7,2,0,0,51 or more,Male,600.4
14043,9/26/20 5:31,4,2,10,8,2,10,7,2,8,7,51 or more,Female,724.4
14044,9/26/20 7:43,4,3,2,10,2,4,7,2,2,7,36 to 50,Female,639.9
14045,9/26/20 9:15,2,2,3,2,1,8,7,1,3,7,21 to 35,Male,605.0
14046,9/26/20 10:12,1,3,1,2,1,1,8,1,3,2,51 or more,Female,612.3
14047,9/26/20 10:56,5,1,10,10,2,10,8,2,10,10,51 or more,Female,762.0
14048,9/26/20 11:30,1,2,5,4,1,1,7,2,0,10,51 or more,Female,661.4
14049,9/26/20 12:40,4,3,10,10,2,6,7,2,5,7,51 or more,Female,725.3
14050,9/26/20 13:01,3,4,9,4,1,10,7,1,0,3,36 to 50,Female,663.2
14051,9/26/20 13:42,2,3,2,2,2,1,5,2,1,2,51 or more,Female,586.2
14052,9/26/20 15:40,5,5,8,10,1,7,7,2,1,10,51 or more,Male,703.4
14053,9/26/20 16:05,3,5,2,3,1,8,6,2,3,10,21 to 35,Male,655.8
14054,9/26/20 18:46,0,2,0,4,2,2,8,2,0,10,36 to 50,Female,643.1
14055,9/26/20 18:52,3,3,10,4,1,6,7,1,1,8,36 to 50,Female,682.8
14056,9/26/20 21:40,2,2,0,2,2,5,8,2,1,10,51 or more,Female,647.1
14057,9/27/20 6:51,1,3,3,3,2,3,5,2,3,7,21 to 35,Male,615.5
14058,9/27/20 7:22,2,2,5,6,2,3,7,2,3,7,21 to 35,Male,656.7
14059,9/27/20 7:45,5,3,4,4,1,10,6,2,10,5,21 to 35,Female,695.3
14060,9/27/20 10:16,1,2,6,10,1,8,8,2,8,7,21 to 35,Female,686.8
14061,9/27/20 11:07,3,3,6,10,1,9,7,1,4,6,51 or more,Male,659.6
14062,9/27/20 12:24,3,4,10,5,1,8,7,1,8,7,21 to 35,Female,688.3
14063,9/27/20 12:25,1,5,4,8,1,1,7,1,3,2,21 to 35,Female,590.0
14064,9/27/20 15:23,5,4,4,5,2,7,7,2,0,5,36 to 50,Male,628.6
14065,9/27/20 15:47,3,1,6,5,1,5,7,2,2,10,51 or more,Female,692.8
14066,9/28/20 2:30,2,2,4,5,2,7,5,1,4,7,21 to 35,Male,626.5
14067,9/28/20 2:39,3,2,4,6,1,8,8,2,1,4,36 to 50,Female,676.6
14068,9/28/20 2:58,5,1,4,10,2,2,8,2,0,2,51 or more,Male,677.1
14069,9/28/20 4:06,1,3,5,3,2,1,8,1,5,4,21 to 35,Female,578.3
14070,9/28/20 5:06,5,4,6,2,1,10,8,1,4,6,36 to 50,Female,673.6
14071,9/28/20 5:24,3,3,7,4,1,10,8,1,2,5,21 to 35,Female,688.9
14072,9/28/20 5:46,2,3,5,4,1,3,8,2,6,8,21 to 35,Female,685.8
14073,9/28/20 6:02,5,5,9,10,2,6,7,2,2,8,51 or more,Female,681.1
14074,9/28/20 6:05,3,3,10,10,1,4,7,2,6,10,36 to 50,Female,747.0
14075,9/28/20 6:33,5,4,5,10,2,5,9,2,5,5,36 to 50,Female,684.7
14076,9/28/20 6:56,3,1,5,3,1,5,6,1,7,10,51 or more,Male,677.3
14077,9/28/20 8:14,4,3,3,10,1,10,8,2,6,7,36 to 50,Female,705.9
14078,9/28/20 8:43,3,4,3,10,2,5,8,2,2,7,21 to 35,Female,643.7
14079,9/28/20 9:52,3,2,10,6,1,10,7,1,3,5,36 to 50,Female,661.5
14080,9/28/20 10:16,2,5,1,5,2,10,7,1,0,1,21 to 35,Female,585.0
14081,9/28/20 10:30,4,1,5,2,2,4,9,1,9,10,21 to 35,Female,716.8
14082,9/28/20 13:37,4,3,4,2,2,5,8,2,1,5,36 to 50,Female,626.7
14083,9/28/20 14:58,4,2,6,2,1,3,8,1,3,5,21 to 35,Male,665.4
14084,9/28/20 15:57,3,2,9,7,1,9,7,1,8,5,21 to 35,Female,688.5
14085,9/28/20 17:07,3,1,10,5,1,8,6,2,4,9,51 or more,Male,742.5
14086,9/28/20 17:50,4,4,8,6,2,7,7,2,8,5,36 to 50,Female,705.1
14087,9/28/20 22:54,1,3,3,10,1,6,9,2,8,7,Less than 20,Female,674.7
14088,9/29/20 4:02,2,2,1,3,2,5,7,2,3,6,36 to 50,Female,619.7
14089,9/29/20 4:38,3,5,10,10,2,8,7,2,2,4,36 to 50,Female,681.5
14090,9/29/20 4:39,3,5,10,7,2,4,6,2,10,3,36 to 50,Female,663.5
14091,9/29/20 4:42,2,2,5,9,1,6,7,2,5,9,36 to 50,Male,718.5
14092,9/29/20 4:53,1,4,6,3,1,2,6,1,2,5,21 to 35,Female,603.6
14093,9/29/20 5:55,5,3,10,8,1,6,8,2,7,10,51 or more,Female,744.2
14094,9/29/20 6:42,5,5,4,10,1,4,8,2,2,7,36 to 50,Female,709.8
14095,9/29/20 6:55,2,4,1,1,1,5,9,1,7,10,36 to 50,Male,609.9
14096,9/29/20 7:20,2,1,10,10,1,10,6,2,4,4,36 to 50,Male,710.6
14097,9/29/20 7:21,2,3,6,5,2,7,7,2,5,5,51 or more,Female,681.3
14098,9/29/20 8:17,5,2,2,1,1,6,7,2,1,10,51 or more,Male,626.7
14099,9/29/20 8:31,1,5,4,10,2,6,6,2,2,2,21 to 35,Female,648.6
14100,9/29/20 9:14,2,2,2,1,1,5,6,1,10,7,21 to 35,Male,621.2
14101,9/29/20 10:00,3,4,6,8,1,6,9,2,2,2,Less than 20,Female,649.2
14102,9/29/20 10:15,2,4,5,8,2,10,8,2,6,10,Less than 20,Female,716.1
14103,9/29/20 10:51,5,2,6,10,2,10,7,2,1,10,21 to 35,Female,729.5
14104,9/29/20 11:43,5,2,10,10,1,5,9,2,1,4,21 to 35,Female,730.6
14105,9/29/20 12:13,4,3,8,8,1,1,6,2,7,5,36 to 50,Female,708.8
14106,9/29/20 14:09,3,3,3,9,2,5,7,2,7,10,51 or more,Male,721.7
14107,9/29/20 14:39,1,2,2,8,1,10,5,2,6,3,21 to 35,Female,662.8
14108,9/29/20 16:12,3,4,1,2,1,2,7,2,0,3,36 to 50,Female,608.9
14109,9/29/20 17:47,5,1,10,3,1,5,8,2,3,10,51 or more,Female,701.5
14110,9/29/20 20:32,3,5,5,8,2,4,6,2,2,2,36 to 50,Female,638.0
14111,9/29/20 23:43,2,3,7,7,2,6,8,2,4,3,21 to 35,Female,657.5
14112,9/30/20 1:23,5,4,5,10,1,7,6,2,10,5,21 to 35,Male,718.5
14113,9/30/20 5:28,2,2,5,5,2,3,7,2,8,7,51 or more,Female,678.8
14114,9/30/20 6:49,3,4,7,8,1,5,5,1,1,5,36 to 50,Female,626.1
14115,9/30/20 7:05,4,3,5,10,1,3,5,2,8,10,51 or more,Female,722.6
14116,9/30/20 7:52,5,2,8,7,1,10,7,2,5,8,51 or more,Female,734.6
14117,9/30/20 11:00,2,5,4,5,1,3,8,2,0,3,36 to 50,Female,611.0
14118,9/30/20 13:01,2,5,6,5,1,7,10,2,1,4,21 to 35,Female,625.8
14119,9/30/20 13:03,0,2,3,10,1,4,6,2,3,5,21 to 35,Female,641.4
14120,9/30/20 13:07,2,5,6,5,1,7,10,1,2,3,21 to 35,Female,612.2
14121,9/30/20 13:14,1,2,5,2,1,5,7,1,1,4,36 to 50,Female,652.0
14122,9/30/20 13:27,3,1,6,1,1,6,8,2,8,8,21 to 35,Male,701.7
14123,9/30/20 15:42,3,1,7,4,2,2,8,2,1,7,21 to 35,Female,663.5
14124,9/30/20 15:50,2,4,5,2,2,9,7,2,0,4,36 to 50,Female,618.8
14125,10/1/20 7:30,3,1,7,10,2,7,5,2,4,7,51 or more,Male,721.7
14126,10/1/20 7:55,1,0,10,1,2,2,8,2,8,2,51 or more,Female,651.6
14127,10/1/20 8:17,5,2,2,2,1,10,6,2,5,7,51 or more,Female,693.6
14128,10/1/20 9:25,3,2,8,10,1,5,9,2,7,7,36 to 50,Female,711.9
14129,10/1/20 9:35,3,4,5,3,2,4,7,1,1,7,36 to 50,Female,611.0
14130,10/1/20 11:10,1,3,2,5,1,2,8,2,4,2,36 to 50,Female,651.6
